This file is created from codes.ada routine supplied by A.Voegler together with the OPAL EOS.
The only reference found for Cowley's PF is in 2001A&A...374..265W:
  Cowley, C. R., 1998,  ftp://astro.lsa.umich.edu/pub/get/cowley/partition/bolpfn.f
NOTE: in 2013 this link does not exist any more.
  58   1    8.000000    5.218928   -1.585842   -0.304452   -0.066017   -0.015114     10.8500
  58   2    9.000000    3.603469   -1.403878   -0.445308   -0.098988   -0.009606     20.1980
  58   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     36.7600
  59   0   10.000000    4.868526   -3.506093   -1.263076   -0.205264   -0.009137      5.4730
  59   1    9.000000    4.785546   -1.831448   -0.179056    0.139195    0.036925     10.5500
  59   2   10.000000    3.226010   -1.796770    0.447625    0.430133    0.085253     21.6420
  59   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     38.9800
  60   0    9.000000    4.456882   -2.779176    0.082258    0.506660    0.127326      5.5250
  60   1    8.000000    4.689643   -2.039946    0.171930    0.263920    0.038225     10.7300
  60   2    9.000000    3.427521   -1.250030    1.473573    0.853975    0.137016     22.1000
  60   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     40.4100
  61   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      5.5820
  61   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     10.9000
  61   2    6.000000    3.648676   -1.024213    1.360811    0.549703    0.052613     22.3000
  61   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     41.1000
  62   0    1.000000    3.549595   -1.851549    0.996400    0.566263    0.000000      5.6440
  62   1    2.000000    4.052404   -1.418222    0.358695    0.161944    0.000000     11.0700
  62   2    1.000000    3.605575    1.446195    4.108012    1.446434    0.130163     23.4000
  62   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     41.4000
  63   0    8.000000    1.024374   -4.533653   -1.540805   -0.827789   -0.286737      5.6700
  63   1    9.000000    1.927760   -1.506460    0.379584    0.056840    0.000000     11.2410
  63   2    8.000000   -3.849938   -9.110989   -3.320514   -1.276252   -0.263416     24.9200
  63   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     42.6000
  64   0    5.000000    4.009587   -1.583513    0.800411    0.388845    0.000000      6.1500
  64   1    6.000000    4.362107   -1.208124    0.074813   -0.076453   -0.055475     12.0900
  64   2    5.000000    3.895526   -0.615039   -0.174687   -1.236401   -0.402297     20.6300
  64   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     44.0000
  65   0   16.000000    4.791661   -1.249355    0.570094    0.240203    0.000000      5.8640
  65   1   15.000000    4.472549   -0.295965   -0.005880   -0.131631    0.000000     11.5200
  65   2   16.000000    3.160658   -2.621443   -0.953348   -0.944755   -0.228898     21.9100
  65   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     39.7900
  66   0   17.000000    3.029646   -3.121036   -0.086671    0.216214    0.000000      5.9390
  66   1   18.000000    3.465323   -1.270620    0.382265   -0.431447   -0.303575     11.6700
  66   2   17.000000    2.152049   -2.244365    0.965612    0.450940    0.041879     22.8000
  66   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     41.4700
  67   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      6.0220
  67   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     11.8000
  67   2   16.000000    1.779380   -2.488021    0.883442    0.469958    0.049919     22.8400
  67   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     42.5000
  68   0   13.000000    2.895648   -2.968603   -0.561515   -0.215267   -0.095813      6.1080
  68   1   14.000000    3.202542   -0.852209    0.226622   -0.343738   -0.186042     11.9300
  68   2   13.000000    1.592091   -2.521931    0.435337    0.276316    0.026415     22.7400
  68   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     42.6500
  69   0    8.000000    1.021172   -4.947570   -1.081603   -0.034811    0.000000      6.1840
  69   1    9.000000    2.173152   -1.295327    1.940395    0.813303    0.000000     12.0500
  69   2    8.000000   -0.600754   -3.336989    1.380025    1.322902    0.273853     23.6800
  69   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     42.6900
  70   0    1.000000   -2.350549   -6.688837   -1.938690   -0.269237    0.000000      6.2540
  70   1    2.000000   -3.047465   -7.390444   -2.355267   -0.447570    0.000000     12.1840
  70   2    1.000000   -6.113071  -10.326450   -4.411805   -1.055987   -0.117461     25.0500
  70   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     43.7400
  71   0    4.000000    1.537094   -1.140264    0.608536    0.193362    0.000000      5.4260
  71   1    1.000000   -0.894575   -3.841632   -1.620956   -0.695042   -0.141526     13.9000
  71   2    2.000000    0.229572   -1.999922   -0.953517   -0.299639   -0.040248     20.9550
